userAddress,sum(amount),tokenAddress
0x935d2fd458fdf41b6f7b62471f593797866a3ce6,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x11219d61e95fc5930762b16868ddb2c9c6fc83fa,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0xc0e554c1951c0193e020156f68dce15064769937,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0x924ef47993be036ebe72be1449d8bef627cd30a2,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0x71c5a24f6ede7861a32a5f81af5b1b70ff250b80,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0xc0e554c1951c0193e020156f68dce15064769937,73.5,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0x82198cadd5ff999a0bfc5c9b84ea078464b0668b,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0xfe5866a9b399650a3f2488dd5481be1ec0e16ecc,0.0,0xFb90361e1bf9A91b21D0E4DC66643Df0722De484
0x036b8c9f7c31713c3a47863afe0031630395facd,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x2156c8761a9f3c3a67990454ea1e91ab170f420b,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,5.684341886080802e-14,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x9f8e4ee788d9b00a3409584e18034aa7b736c396,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0009999999999195097,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x169379d950ceffa34f5d92e33e40b7f3787f0f71,0.0,0xA6063aEe659CBa45939C1ad165e98efDFF5E282B
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xE8f1CC4b11fE0e0096678EaC47acCbb237adcd3D
0x2156c8761a9f3c3a67990454ea1e91ab170f420b,9.094947017729282e-13,0xE8f1CC4b11fE0e0096678EaC47acCbb237adcd3D
0x169379d950ceffa34f5d92e33e40b7f3787f0f71,0.0,0xE8f1CC4b11fE0e0096678EaC47acCbb237adcd3D
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xE8f1CC4b11fE0e0096678EaC47acCbb237adcd3D
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xA32Ce80b04A64875D76D98c7C6Aa36Df3C6fcbf6
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xA32Ce80b04A64875D76D98c7C6Aa36Df3C6fcbf6
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xA32Ce80b04A64875D76D98c7C6Aa36Df3C6fcbf6
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xA32Ce80b04A64875D76D98c7C6Aa36Df3C6fcbf6
0xb1475e37c167a9d4ba8157d1dc96673f807d258c,50.0,0xA32Ce80b04A64875D76D98c7C6Aa36Df3C6fcbf6
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0xd558914fa43581584b460bba220f25175bbcf67a,5.684341886080802e-14,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0xc0e554c1951c0193e020156f68dce15064769937,0.0009999999999195097,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0x2156c8761a9f3c3a67990454ea1e91ab170f420b,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0xf75fc531ca33234290e9672074cf76fb146a0cce,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0x11219d61e95fc5930762b16868ddb2c9c6fc83fa,0.0,0x25265c4C0175ab797dAEda962EfFd6DE2e54e05b
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0x554A6f294759AB2cC5865139a913c53e89A0A13D
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x554A6f294759AB2cC5865139a913c53e89A0A13D
0x2156c8761a9f3c3a67990454ea1e91ab170f420b,0.0,0x554A6f294759AB2cC5865139a913c53e89A0A13D
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x554A6f294759AB2cC5865139a913c53e89A0A13D
